smiles_list,monomer_ID,replicate_count,heavy_atom_count,tg,tg_std,tg_count,tg_raw
*CC(*)OC(=O)C(F)(F)C(F)(F)F,PI352,1,12,3.4831204237744786,0.0,1,1348.4612892341331
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)CCC(C(C)(C)C)CC8)cc7)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,PI1013,4,81,0.10897992213855352,21.579915766285996,4,589.5609316463753
*CC(*)C(=O)C(C)(C)C,PI299,1,8,-0.4076984273831357,0.0,1,473.3513713095273
*CCCC=C(*)c1ccccc1,PI390,1,11,-0.6674521943029113,0.0,1,414.9284258202659
*CC(*)Cc1cccc(C)c1,PI294,1,10,-0.6420482378708433,0.0,1,420.64219844209146
*c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,PI1003,1,58,0.38444106250789295,0.0,1,651.5167268559903
*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,PI472,1,17,-0.4125516970083209,0.0,1,472.2597901936143
*CC(*)C(=O)c1ccc(C(C)C)cc1,PI326,2,13,-0.25962824989669947,124.21592855502898,2,506.6548186876247
*CC(*)OCC(C)(C)CC,PI316,1,9,-0.7715721484936687,0.0,1,391.51011516335154
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,PI1054,5,64,0.5935775830328959,65.91303496087508,5,698.5550111639891
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,PI547,1,18,-0.4959387168057845,0.0,1,453.5046615581024
*Cc1cc(*)c(O)cc1C,PI1138,1,9,-0.2655736524049995,0.0,1,505.31759870897696
*CC(*)OC(=O)c1ccncc1,PI354,2,11,-0.9511776001431965,0.0,1,351.1138597568407
*CC(*)OCC,PI254,1,5,-0.8844509372911086,0.0,1,366.1217968224536
*CC(*)CCCN(CC(C)C)CC(C)C,PI266,1,14,2.61434896398468,0.0,1,1153.0601282045748
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,PI430,1,13,4.039644332187424,0.0,1,1473.632778950092
*C(=O)c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(*)cc5C4=O)c(CC)c3)cc1CC)C2=O,PI1070,5,45,0.5382457335969324,50.16827885201977,5,686.109957289503
*c1cccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)c1,PI953,1,29,0.8897814342808718,0.0,1,765.1761872892787
*CC(*)c1ccc(OCC)cc1,PI179,2,11,-0.8131780948862679,8.50864917071183,2,382.1522453355208
*CC(*)OC(=O)c1ccc(OC(=O)CCC)cc1,PI336,1,17,-0.7782532829169814,0.0,1,390.0074168315881
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,PI1069,5,41,0.49877797615369207,20.7217485802344,5,677.2330017441308
*c1cccc(P(=O)(c2ccc(C(F)(F)F)cc2)c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c1,PI1055,5,60,0.8617890459237261,58.855695985474114,5,758.8802332459679
*CC(*)OC,PI253,1,4,2.2294701130948895,0.0,1,1066.4944687643076
*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)cc3)c1)C2=O,PI984,5,60,0.4860261433873545,33.721548392655535,5,674.3649023150818
*CC(*)c1cc(Br)ccc1OCCCCC,PI203,2,15,2.948591187256428,0.0,1,1228.236767303887
*CCCCO*,PI527,1,5,2.0509510070289525,0.0,1,1026.3425505605455
*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,PI971,5,48,0.6030798835598367,39.58419624684733,5,700.6922367075921
*CCCC(*)(C)C,PI17,1,6,-0.8510327539622086,0.0,1,373.6381024611605
*c1ccc(Oc2c(C)cc(Cc3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)c(C)c3)cc2C)cc1,PI998,3,53,0.24168477498088123,19.730845558783404,3,619.4084617734832
*CC(*)c1ccc(C(C)(C)C)cc1,PI122,1,12,-0.21253729636257107,0.0,1,517.2463579133539
*CC(*)c1ccc(Cl)c(F)c1,PI209,2,10,-0.6756904249149965,0.0,1,413.07551063953446
*CC(*)c1ccccc1C(=O)OCCCCC,PI104,1,16,2.4503325634305106,0.0,1,1116.1701098516144
*CCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,PI598,1,32,-1.1662380286311447,0.0,1,302.74318995119705
*CC(*)c1ccccc1C(=O)OCC,PI99,2,13,0.7580416613900329,322.8013626628173,2,735.5457197059299
*CCCC=C(*)c1ccc(Cl)cc1,PI391,2,12,-0.5284876033048044,0.0,1,446.18387524490254
*CC(*)C(=O)c1ccc(C)c(C)c1,PI328,1,12,-0.529587929019282,0.0,1,445.9363936780338
*c1cccc(P(=O)(c2ccc(C(F)(F)F)cc2)c2cccc(-n3c(=O)c4c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c5c(=O)n(*)c(=O)c5c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c4c3=O)c2)c1,PI1052,5,68,0.9362590300941791,73.82869944406872,5,775.6297721549465
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,PI545,1,29,0.09401085533573642,0.0,1,586.1941393791578
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCCCCCCCCCC9)cc8)cc7C6=O)cc5)cc4)CCC(C(C)(C)C)CC3)cc2)cc1,PI1047,3,84,0.1597763740909673,51.91843152327658,3,600.9858991402261
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,PI311,1,13,-0.5861630470325994,0.0,1,433.2117080076951
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,PI467,3,15,-0.45734114714035456,0.0,1,462.1858973889492
*CC(*)c1ccccc1C,PI83,1,9,-0.7743412947627211,0.0,1,390.8872880781197
*Oc1cccc2c(OC(=O)Oc3ccc(OC(*)=O)cc3)cccc12,PI817,1,24,-0.09510291761976497,0.0,1,543.6593042556304
*C1CCC1*,PI72,2,4,0.3290432614399637,16.961916184507096,2,639.0568393617845
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,PI1077,5,73,0.14081457227888933,20.789443187095294,5,596.721074314847
*c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N(*)C(=O)C5C4C3=O)c(C)c2)cc1C,PI1066,5,31,0.7655816425339315,20.946190183438986,5,737.2415869596898
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,PI964,5,52,0.47566318667518653,25.735433283443832,5,672.034100870768
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI987,4,38,0.5563031406026588,20.435414731791386,4,690.1713686703004
*CC(*)(C)C(=O)Oc1ccccc1,PI449,1,12,-0.36337610316023855,0.0,1,483.3201997224428
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(C2CCC(N4C(=O)c5ccc(*)cc5C4=O)CC2)C3=O)cc1,PI1088,1,40,0.16548044140633467,0.0,1,602.2688388172307
*CCCCCCCCCCN1C(=O)C2C3C=CC(C4C(=O)N(*)C(=O)C34)C2C1=O,PI1080,3,28,-0.49590053882222807,54.57022408372418,3,453.51324842203377
*CC(*)c1ccc(OC)cc1,PI178,1,10,-0.6996228316544352,0.0,1,407.6927140358691
*C(C)C(*)OC,PI288,1,5,-0.32270365531694256,0.0,1,492.4681101895029
*CC(*)c1ccc(CCCCCCCCCC)cc1,PI127,2,18,-1.119403748198588,56.0569792643935,2,313.276999124348
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)C6CCC7C(=O)N(*)C(=O)C7C6C5=O)cc4)cc3)cc2)cc1,PI1068,5,45,0.36320412082416725,27.220617392662977,5,646.7401852063359
*CC(*)c1ccc(C(=O)OCCN(C)C)cc1,PI109,1,16,-0.9070040038182883,0.0,1,361.0492367900901
*CC(*)c1ccc2ccccc2c1,PI225,2,12,-0.35632528551288056,20.22186775783373,2,484.9060459642551
*CC(*)c1ccc(C(=O)OC)cc1,PI160,2,12,-0.4331909438272566,44.773513537910894,2,467.6176800670093
*CC(*)C(=O)OCCCCCCCCCCCCCC,PI423,1,19,-1.4976096053933587,0.0,1,228.212207030558
*CC(CCl)O*,PI526,1,5,-1.210736763297241,0.0,1,292.7346838934528
*CC(*)c1ccc(COC(C)CC)cc1,PI152,1,14,-0.8056535315780039,0.0,1,383.844644861434
*CC(*)OC(=O)c1ccc(CC)cc1,PI344,2,13,-0.511991264840942,0.0,1,449.89417632840633
*CC(*)CCc1ccc(C)cc1,PI282,1,11,-0.3144911342031204,0.0,1,494.3152428761693
*c1c(C)cc(C(c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc1C,PI1001,5,49,0.8127092273045935,65.41261548784047,5,747.8413651602011
*CC(*)O[N+](=O)[O-],PI267,1,6,-0.734151534686888,0.0,1,399.926634032483
*CC(*)c1ccc(C(=O)N(C)C)cc1,PI155,3,13,-0.2745072105852639,3.6989455287258677,2,503.30829278521753
*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)nc1,PI715,1,28,0.6786598905312186,0.0,1,717.6914382195794
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)CCCCCCCCCCC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,PI1044,1,72,0.40342660214352816,0.0,1,655.7868907129769
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4c3)cc1)C2=O,PI1049,5,55,0.5726535793038171,19.3214903747704,5,693.8488544688347
*CC(*)CCc1ccccc1C,PI281,1,11,-0.8348963189505225,0.0,1,377.2674552680821
*Nc1ccc(*)cc1,PI1131,2,7,-0.036461142378415655,15.96851291194137,2,556.8488155337363
*CC(*)OC(=O)C(C)(C(C)C)C(C)C,PI356,2,13,3.9059937122658255,0.0,1,1443.5725300656277
*C(O)C(*)O,PI305,2,4,-0.657729045757713,12.352290030515993,2,417.1153237589416
*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,PI546,1,30,-0.1273470623994652,0.0,1,536.4070594271884
*CC(*)c1ccc(C(=O)OCCC)cc1,PI162,1,14,-0.6608623783945434,0.0,1,416.4105850981244
*CC(*)SCC,PI309,3,5,-0.34976073069296315,22.659475644452737,3,486.38252360287873
*C(F)(F)C(*)(F)OC(F)C(F)F,PI405,1,11,1.187645912312546,0.0,1,832.1708660174852
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,PI1038,3,56,0.24096178189601025,36.18291531723802,3,619.2458485952898
*CC(*)c1ccc(C(C)(O)CC)cc1,PI140,2,13,-0.5373832639711656,0.0,1,444.18309310278136
*c1cccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c1,PI992,5,37,0.6286477730413326,25.074854331483447,5,706.4428806007151
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccccc8Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,PI1078,5,77,0.1987974880340235,27.721273818425963,5,609.7623971285287
*CC(*)OC(=O)C1CCCC1,PI378,1,10,-1.1497486839585578,0.0,1,306.4519180146392
*c1ccc2c(c1)C(=O)N(c1cc(C(c3ccc(O)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)ccc1O)C2=O,PI996,2,54,0.43425467978318466,57.66875809775374,2,662.7206384727798
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(C)(C)CCCCCCCCC(*)(C)C)cc5C4=O)cc3)cc1)C2=O,PI989,4,49,-0.10727247880334807,17.27378910613163,4,540.9221673967979
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,PI332,1,15,-0.48897262864283614,0.0,1,455.0714507286441
*CC(*)(C)C(=O)OC(C)C,PI440,1,9,-0.5357178450939217,0.0,1,444.5576735272957
*CC(*)c1ccc(C(=O)OCC(C)C)cc1,PI165,1,15,-0.43683517738167105,0.0,1,466.7980312864569
*CC(*)Cc1cc(C)cc(C)c1,PI293,2,11,-0.7060926627960641,0.0,1,406.2375413290615
*CC(CC(*)(C#N)C(=O)OC)c1ccccc1,PI238,2,16,-0.4349861413029113,0.0,1,467.2139102756937
*CC(C)O*,PI525,1,4,-1.1684008667020362,0.0,1,302.2567316710489
*c1cccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(*)C5=O)cc3C2=O)c1,PI1103,1,28,1.020341883186896,0.0,1,794.5414052799227
*CC(*)OC(=O)c1cccnc1,PI368,1,11,-0.5724863035084673,0.0,1,436.28783526027024
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCCC(*)=O)cc2)cc1,PI586,1,30,-0.31803267425684517,0.0,1,493.5186915731397
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5ccccc5)c5c(=O)n(*)c(=O)c5c(-c5ccccc5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,PI1057,5,56,0.5912758923555728,55.34747122990462,5,698.0373226216092
